id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
24464692,110823522,Albert,Spandau,Spandau Mitte,52.5427332167359,13.2024715813438,Private room,54,1,17,1,358
24465516,12572706,Caner,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5169693174134,13.4555552240115,Private room,30,2,7,1,79
24469104,1391328,Nik,Pankow,Prenzlauer Berg Nordwest,52.5450747232121,13.4109321418277,Entire home/apt,115,5,1,3,0
24469424,184817760,Daniel,Charlottenburg-Wilm.,Neue Kantstraße,52.5071052945508,13.2968286670735,Entire home/apt,72,2,3,1,0
24470026,4293723,Alla,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.4864248484704,13.3337316263498,Entire home/apt,85,2,20,5,4
24470705,1391328,Nik,Pankow,Prenzlauer Berg Nordwest,52.5465585392134,13.4099618698041,Private room,59,3,2,3,364
24470842,21283343,Marie,Pankow,Prenzlauer Berg Südwest,52.5310059581459,13.4075600869015,Entire home/apt,75,2,7,1,0
24471032,179421660,Iryna,Lichtenberg,Alt-Lichtenberg,52.5154463510968,13.4834735186149,Private room,30,2,5,1,0
24471834,20459558,Doris,Pankow,Prenzlauer Berg Südwest,52.5395854059766,13.4195885383321,Entire home/apt,120,1,4,1,48
24473769,147762706,Anton,Mitte,Wedding Zentrum,52.548202586599,13.3631643714742,Private room,15,4,4,1,0
24475743,184876123,Imo,Treptow - Köpenick,Alt  Treptow,52.4925809566526,13.449281551522,Entire home/apt,35,3,3,1,0
24481748,402566,Shanay,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4986815113968,13.4388213539444,Entire home/apt,65,2,2,1,4
24482362,63838688,Enrico,Tempelhof - Schöneberg,Schöneberg-Nord,52.5035189646749,13.3442461251244,Entire home/apt,85,3,0,11,0
24482669,6251174,Annemieke,Steglitz - Zehlendorf,Zehlendorf  Nord,52.4399254898509,13.2371535062291,Entire home/apt,200,3,0,2,41
24484197,75961099,Julie,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4878671889861,13.4219522074889,Private room,65,2,7,3,5
24484223,7585220,Patrick,Neukölln,Rixdorf,52.4792207670297,13.439696587948,Private room,35,2,17,1,242
24489492,50884171,Lana,Charlottenburg-Wilm.,Westend,52.5093938213471,13.2771914377003,Entire home/apt,55,1,44,1,295
24494466,82056795,Erik,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5162713185222,13.4699816264575,Private room,45,4,2,1,0
24495764,89276903,Larissa,Neukölln,Schillerpromenade,52.4691808784537,13.4245111630445,Entire home/apt,55,1,8,1,5
24495918,8748360,Annika,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5226494311056,13.4506223738719,Entire home/apt,40,2,1,1,0
24498176,70917393,Dina,Mitte,Moabit Ost,52.5339873442957,13.3483291340048,Private room,15,1,4,1,1
24498662,185062089,Christian,Lichtenberg,Neu Lichtenberg,52.5026790733032,13.4898458135838,Private room,26,3,7,2,0
24502179,7845577,Sophie,Charlottenburg-Wilm.,Wiesbadener Straße,52.4683283529421,13.3146382433363,Private room,15,3,6,1,141
24502473,185104416,Marc,Pankow,Prenzlauer Berg Süd,52.5379004085888,13.4275904129024,Entire home/apt,60,2,10,1,21
24504060,185115783,Sebastian,Neukölln,Schillerpromenade,52.4742945794595,13.4272945410409,Entire home/apt,59,2,16,1,46
24504905,185121789,Yasemin,Mitte,Brunnenstr. Süd,52.5303774809075,13.386456337992,Entire home/apt,72,4,15,1,1
24504912,35107368,Marica,Neukölln,Schillerpromenade,52.4749962367739,13.4243569766281,Entire home/apt,70,2,10,1,156
24505475,11333583,Julius,Mitte,Moabit West,52.5268406128402,13.3326657497712,Entire home/apt,37,2,26,1,92
24506123,67288616,Ari,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5205736734127,13.4517069242903,Private room,23,2,9,1,0
24506628,185132155,Isabelle,Pankow,Helmholtzplatz,52.5425244027789,13.4230835938288,Entire home/apt,65,4,1,1,0
24506971,64166708,María Del Mar,Pankow,Prenzlauer Berg Südwest,52.5301102662633,13.4102520823739,Entire home/apt,84,60,2,6,117
24516451,17805215,Lina,Pankow,Helmholtzplatz,52.5419873516123,13.4205687318018,Entire home/apt,95,2,5,1,0
24520120,83096469,Dennis,Pankow,Weißensee,52.5562311984585,13.4663717638178,Entire home/apt,38,60,1,1,356
24521110,185231313,Trang,Lichtenberg,Fennpfuhl,52.5313636113255,13.4713317542798,Entire home/apt,40,6,0,1,220
24521640,185234602,Anastasia,Tempelhof - Schöneberg,Schöneberg-Nord,52.4964548567882,13.3638894492728,Shared room,49,1,0,1,89
24521654,161175249,Konstantin,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.5023986448147,13.4107703505994,Private room,49,21,1,19,342
24527106,185286207,Heike,Pankow,Pankow Süd,52.556579842786,13.4222479438023,Entire home/apt,30,2,3,1,0
24530254,98914612,Damian,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4924819492039,13.3937100292897,Private room,28,20,1,1,0
24530335,101925521,Liam,Mitte,Tiergarten Süd,52.5066275799692,13.3648568923292,Entire home/apt,189,1,2,2,334
24530676,30062571,Anja,Pankow,Prenzlauer Berg Süd,52.5322581252668,13.4246260079278,Entire home/apt,115,3,23,3,278
24530701,50850755,Lars,Neukölln,Rixdorf,52.4796016519809,13.442318963306,Private room,19,3,9,1,12
24533210,97590539,Maria,Neukölln,Schillerpromenade,52.4787188022363,13.420416559819,Private room,40,1,11,2,252
24534841,1219287,Michael,Treptow - Köpenick,Baumschulenweg,52.4688472217939,13.4924088429524,Private room,59,1,6,3,13
24537483,138117479,Christine,Charlottenburg-Wilm.,Barstraße,52.4819699042367,13.3179652810876,Entire home/apt,42,30,0,1,310
24537504,16452363,Susanne,Lichtenberg,Rummelsburger Bucht,52.4959088670737,13.4864429112969,Entire home/apt,140,4,6,1,125
24541365,32784283,Ioannis,Lichtenberg,Friedrichsfelde Nord,52.5128954966581,13.5090833651189,Private room,19,1,1,2,29
24549039,703879,Benjamin,Pankow,Helmholtzplatz,52.5421417045933,13.4203350016353,Entire home/apt,90,1,3,1,0
24549379,4334010,Onur,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.5048014135718,13.4482498426681,Entire home/apt,190,5,7,1,0
24550916,34881981,Caspar,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4912618629355,13.3954432490672,Private room,44,1,9,1,35
24551395,31961950,Anja,Pankow,Prenzlauer Berg Nord,52.5470579826137,13.4216359715528,Private room,38,2,3,2,2
24551664,1391328,Nik,Pankow,Prenzlauer Berg Nordwest,52.5470404268629,13.4096472854235,Private room,69,3,1,3,89
24551788,185478541,Anoosh,Tempelhof - Schöneberg,Tempelhof,52.4822305142227,13.3783281295131,Private room,30,2,12,1,26
24552476,149179516,Lucia,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.4970245041736,13.4169383079194,Private room,33,2,3,1,2
24553963,109353960,Angelina,Charlottenburg-Wilm.,Kurfürstendamm,52.5034373728536,13.3083053699029,Entire home/apt,169,1,7,9,175
24554047,185493774,Smadar,Mitte,Alexanderplatz,52.5109547459599,13.4186764271051,Entire home/apt,65,7,8,1,225
24556555,185514128,Anna,Mitte,Brunnenstr. Nord,52.5351553012163,13.3866601982483,Private room,25,1,15,1,0
24562669,6275220,Ute,Tempelhof - Schöneberg,Schöneberg-Nord,52.4970838014762,13.3590089093123,Entire home/apt,60,3,10,1,4
24563895,575197,André,Mitte,Alexanderplatz,52.5269864528895,13.411460777621,Shared room,19,2,2,3,0
24564313,5143905,Marina,Steglitz - Zehlendorf,Albrechtstr.,52.4498831800002,13.3205042309128,Entire home/apt,33,10,7,2,67
24565163,184640261,Nikolas,Pankow,Prenzlauer Berg Ost,52.5442355444214,13.4424875039454,Entire home/apt,69,2,5,1,39
24565238,11264968,Umit,Pankow,Prenzlauer Berg Nordwest,52.5510127105464,13.4016309028307,Private room,27,2,9,3,133
24566159,52190108,Engin,Charlottenburg-Wilm.,Heerstrasse,52.5068424174197,13.2275290568942,Private room,28,2,22,1,0
24568083,103685649,Nuri,Lichtenberg,Friedrichsfelde Süd,52.4953363936461,13.5146963197439,Private room,13,5,1,1,0
24568167,65389717,Chris,Mitte,Wedding Zentrum,52.5514224978311,13.35897575479,Private room,25,1,6,1,35
24570987,39193698,Garabet A.,Mitte,Moabit West,52.5212326131287,13.3333246020839,Private room,94,3,0,2,185
24573805,185677720,Mina,Neukölln,Neuköllner Mitte/Zentrum,52.4726215923972,13.4332337287137,Private room,25,2,6,1,0
24573909,185679076,Anne,Pankow,Prenzlauer Berg Nordwest,52.5527252649927,13.405349711717,Private room,55,1,16,2,49
24576337,13116509,Leanne,Mitte,Alexanderplatz,52.5292151852915,13.4061079780362,Entire home/apt,50,3,6,1,0
24578069,38783099,Franco,Mitte,Brunnenstr. Süd,52.5359886354904,13.3933138059152,Entire home/apt,100,5,5,2,0
24578999,110586868,Dennis,Neukölln,Neuköllner Mitte/Zentrum,52.4764430923327,13.4375838942728,Private room,28,1,6,1,0
24586759,15259457,Nathaniel,Tempelhof - Schöneberg,Schöneberg-Nord,52.4942422389058,13.3392563300598,Private room,23,3,7,2,0
24587040,185803969,Annabell,Steglitz - Zehlendorf,Drakestr.,52.4484257570816,13.3180356157552,Private room,20,3,1,1,0
24587511,16949444,Catherine,Pankow,Prenzlauer Berg Südwest,52.5360049451132,13.4216182891943,Entire home/apt,73,2,17,1,0
24587728,15259457,Nathaniel,Tempelhof - Schöneberg,Schöneberg-Nord,52.4958420155927,13.3390017101447,Entire home/apt,69,13,0,2,0
24589310,185815570,Stella,Mitte,Alexanderplatz,52.5314447210728,13.3789729996191,Private room,40,3,2,1,3
24590000,185813958,Miriam,Mitte,Osloer Straße,52.5535124905239,13.3876919002407,Private room,20,14,0,1,0
24592037,2826341,Eva,Neukölln,Reuterstraße,52.4872581067912,13.430475517746,Private room,40,2,16,1,53
24593264,9289509,Theresa,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4992071881992,13.4326087978821,Private room,25,1,6,1,35
24596415,4533118,Natalia,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5110659890115,13.4552280293415,Private room,25,5,2,1,47
24598759,161727080,John,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5154984292868,13.4554909513479,Private room,35,3,4,2,0
24600538,185898834,Lilli,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5126749939307,13.4552349549086,Entire home/apt,49,14,0,1,206
24600586,17538910,Ruta,Pankow,Prenzlauer Berg Süd,52.5317401115215,13.4350647258438,Entire home/apt,60,10,1,1,0
24601529,118647514,Sebastian,Mitte,Wedding Zentrum,52.5531528825714,13.3729428269773,Private room,25,3,9,1,49
24602175,28607081,Eisbaer,Tempelhof - Schöneberg,Friedenau,52.4724598085918,13.3237897714027,Private room,30,2,2,1,0
24602300,185914276,Ana,Charlottenburg-Wilm.,Neue Kantstraße,52.5015621912069,13.3002323263959,Entire home/apt,100,8,0,1,0
24602591,11516981,Aitana,Pankow,Prenzlauer Berg Nordwest,52.5421291589478,13.4100131889399,Private room,20,4,5,1,0
24602977,6692311,Tobias,Pankow,Helmholtzplatz,52.5426844961553,13.4139919122974,Private room,110,2,1,1,0
24603616,161175249,Konstantin,Pankow,Prenzlauer Berg Nord,52.5455669090658,13.4326187533139,Private room,49,20,1,19,362
24609816,88163613,Ana,Pankow,Prenzlauer Berg Nord,52.5483546434786,13.4216175815699,Private room,27,1,1,1,4
24613577,114675133,Katharina,Charlottenburg-Wilm.,Wiesbadener Straße,52.4692073491134,13.3178035947867,Entire home/apt,45,2,25,1,211
24615567,73158,Mina,Reinickendorf,Ost 2,52.5633310158312,13.3643391080003,Entire home/apt,55,2,17,12,352
24615697,105479934,Alex,Mitte,Alexanderplatz,52.5301452308235,13.3749305848312,Private room,50,1,5,4,0
24615888,2512308,Sevda,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4937531356207,13.4359160736613,Entire home/apt,36,14,1,1,43
24616565,105479934,Alex,Mitte,Alexanderplatz,52.5311763753446,13.3750865429306,Private room,30,1,12,4,0
24617327,17954313,Pamela,Mitte,Osloer Straße,52.554016372129,13.3915172684951,Private room,30,2,2,1,0
24617485,63577461,Malahat,Tempelhof - Schöneberg,Schöneberg-Süd,52.4805709899544,13.3426663463511,Private room,21,30,0,1,52
24617675,154473416,Maycon,Charlottenburg-Wilm.,Kantstraße,52.5089845326196,13.3022668926657,Private room,35,7,4,2,280
24618866,39618235,Ulf,Mitte,Brunnenstr. Nord,52.5470185005448,13.3977040780157,Entire home/apt,80,4,18,4,131
24621920,86028287,Céline,Pankow,Prenzlauer Berg Nordwest,52.5534587777525,13.4142528132677,Entire home/apt,40,2,4,1,0
24625478,52263903,Max,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.4787888969307,13.3306170828531,Entire home/apt,50,4,3,1,0
24626463,7053598,Samira,Pankow,Helmholtzplatz,52.5412160583249,13.4229960523712,Entire home/apt,37,7,13,1,1
24627537,1095067,Josh,Charlottenburg-Wilm.,Neue Kantstraße,52.5037439022366,13.2947639276926,Entire home/apt,45,1,0,1,0
24628651,186123207,Hannah,Pankow,Helmholtzplatz,52.5407391802407,13.4193681295678,Entire home/apt,140,2,5,1,0
24629411,7400141,Pascale,Neukölln,Schillerpromenade,52.4759168864328,13.4205028492165,Entire home/apt,120,3,5,2,0
24630271,2217,Ian,Charlottenburg-Wilm.,Kantstraße,52.5084293616049,13.3096969320232,Entire home/apt,88,5,14,4,41
24639361,155105708,Sören,Tempelhof - Schöneberg,Schöneberg-Nord,52.4894821918353,13.3630234192751,Entire home/apt,99,1,26,11,312
24640697,186217580,Patricia,Mitte,Brunnenstr. Süd,52.5311075131497,13.3866693901355,Private room,75,2,27,1,111
24641036,147616944,Luisa,Steglitz - Zehlendorf,Teltower Damm,52.4114925886417,13.2537014431929,Private room,40,4,0,2,22
24642178,186227276,Adì,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.4992268644519,13.4172017711912,Entire home/apt,70,2,1,1,0
24642766,29200741,Sabine,Charlottenburg-Wilm.,Kurfürstendamm,52.5036874673127,13.3390517464704,Entire home/apt,599,3,0,1,283
24646368,59579249,Constantin,Mitte,Brunnenstr. Nord,52.544231859893,13.3699799303714,Private room,20,3,2,1,0
24647921,186268492,Maija,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.5006253988029,13.4206724393404,Private room,36,3,7,1,0
24649180,39439900,Yelda,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.5159988790204,13.4387717973519,Entire home/apt,100,2,0,1,0
24650346,4637512,Frank,Mitte,Moabit Ost,52.5192624028924,13.3568977548117,Private room,35,1,5,1,125
24651092,5616926,Laura,Treptow - Köpenick,Friedrichshagen,52.4500852240724,13.6243004662369,Private room,75,2,2,2,177
24652714,124957412,Sophia,Pankow,Prenzlauer Berg Südwest,52.5409913604746,13.4096183808774,Entire home/apt,59,14,2,1,28
24652840,35063849,Zaneta,Pankow,Pankow Süd,52.5655367444099,13.4143504934641,Entire home/apt,140,4,4,3,341
24660615,33085164,Marcelo,Mitte,Brunnenstr. Süd,52.5295935764049,13.3946239704651,Entire home/apt,60,5,2,2,74
24661612,71487328,Pradip,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.4854857995164,13.3347324344863,Entire home/apt,40,30,1,1,0
24661840,18636655,Vlad,Neukölln,Rixdorf,52.4722282676623,13.4460282459318,Entire home/apt,28,3,13,1,0
24662579,101546255,Marcel,Treptow - Köpenick,Rahnsdorf/Hessenwinkel,52.4357628838273,13.6978115465358,Entire home/apt,120,2,0,1,0
24663119,186399123,Markus,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5105227345508,13.4662082936274,Shared room,30,1,1,1,0
24663425,161217007,Zyzy,Charlottenburg-Wilm.,Neue Kantstraße,52.5054835985153,13.3030153770287,Entire home/apt,80,7,6,2,356
24665436,20833881,Mikala,Neukölln,Reuterstraße,52.4905322591427,13.4333824806875,Private room,68,2,4,1,125
24665842,61064354,Urte,Tempelhof - Schöneberg,Schöneberg-Süd,52.482824705545,13.3506119044378,Entire home/apt,99,3,5,1,0
24666030,2619815,Janine,Neukölln,Reuterstraße,52.4876520803685,13.4274965598737,Private room,35,2,26,1,56
24667228,47779600,Urs Und Ila,Pankow,Weißensee,52.546365619275,13.4506893098936,Entire home/apt,66,63,1,13,219
24667467,761556,Alexander,Neukölln,Rixdorf,52.4771640786779,13.4463098429789,Entire home/apt,39,19,0,1,0
24670953,186456406,Alex,Tempelhof - Schöneberg,Schöneberg-Nord,52.4964183584032,13.359629718182,Entire home/apt,195,3,2,1,88
24670961,879610,Josephine,Tempelhof - Schöneberg,Schöneberg-Nord,52.4886484974807,13.3704947531282,Private room,47,2,8,1,38
24671565,79533499,Frank,Lichtenberg,Alt-Hohenschönhausen Nord,52.5595539292784,13.5009231192721,Entire home/apt,68,60,0,1,0
24672772,27455195,Aylin,Mitte,Wedding Zentrum,52.5514180961239,13.3587842166606,Private room,30,7,2,1,0
24672935,23867818,Mirja,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5254141462689,13.4486807375474,Entire home/apt,62,2,0,1,118
24673846,186457464,Patrizia,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5042842761347,13.4545401155692,Private room,80,2,12,1,332
24681705,4319807,Catrinis,Tempelhof - Schöneberg,Friedenau,52.4686704953,13.3488783587273,Private room,25,4,3,1,0
24682110,19320232,Charly,Treptow - Köpenick,Plänterwald,52.4883999588731,13.4602068766004,Entire home/apt,51,3,3,1,88
24683229,130011593,David,Steglitz - Zehlendorf,Schloßstr.,52.46277941569,13.3173881358037,Private room,18,2,2,1,0
24684132,161175249,Konstantin,Neukölln,Schillerpromenade,52.4656352833824,13.4273505098678,Private room,40,25,1,19,364
24684138,186568707,Sigrid,Tempelhof - Schöneberg,Lichtenrade,52.3784279813228,13.4068812172997,Entire home/apt,50,2,10,2,0
24684353,10511262,Natalia,Neukölln,Neuköllner Mitte/Zentrum,52.4710699460816,13.4297089563304,Private room,25,3,0,1,5
24684422,96823897,Wioleta,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5085452521041,13.4564899122928,Private room,29,1,31,1,5
24686205,6483473,Gabrielle,Tempelhof - Schöneberg,Schöneberg-Süd,52.4838775854234,13.365630937562,Private room,40,3,7,1,9
24687114,125555683,Yannick Noah,Neukölln,Rixdorf,52.4808243305112,13.4447557482233,Private room,30,3,5,1,0
24688127,12733267,Viktoria,Neukölln,Reuterstraße,52.4848122558948,13.4365358408979,Private room,34,1,10,1,0
24688322,163590603,Ann,Mitte,Tiergarten Süd,52.5010445538011,13.3632178583086,Private room,60,3,16,2,47
24689441,177619318,Arabel Design Apartments,Mitte,Tiergarten Süd,52.5015229731637,13.3644065969124,Entire home/apt,349,2,5,5,361
24689619,177619318,Arabel Design Apartments,Mitte,Tiergarten Süd,52.5021186482035,13.3659382425002,Entire home/apt,379,2,3,5,360
24689832,177619318,Arabel Design Apartments,Mitte,Tiergarten Süd,52.5020933984932,13.363873493631,Entire home/apt,439,2,6,5,352
24690410,177619318,Arabel Design Apartments,Mitte,Tiergarten Süd,52.502672701305,13.3645063045615,Entire home/apt,549,2,6,5,326
24693322,28232694,Nora,Pankow,Helmholtzplatz,52.542792795767,13.4182709436056,Entire home/apt,65,4,6,1,10
24694924,7259578,Vincent,Tempelhof - Schöneberg,Schöneberg-Nord,52.4963715858137,13.3497035930376,Entire home/apt,60,3,12,1,0
24704476,12685899,Bernd,Neukölln,Reuterstraße,52.4924205982671,13.4295365985237,Private room,100,3,0,1,0
24705045,141321575,Jens,Mitte,Brunnenstr. Süd,52.5303124670263,13.3977819497953,Entire home/apt,134,85,0,1,6
24706463,604588,Holger,Pankow,Helmholtzplatz,52.5403595963763,13.4214931325522,Entire home/apt,250,2,12,1,309
24706568,186733022,Svenja,Pankow,Prenzlauer Berg Süd,52.5324973247867,13.4351243755549,Entire home/apt,59,2,7,1,2
24707203,46146554,Trong Nghia,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.5008942672566,13.4387221683686,Private room,30,2,53,1,216
24711562,186772971,Dorothea,Charlottenburg-Wilm.,Grunewald,52.4844806742864,13.2681344202162,Entire home/apt,49,2,13,1,332
24712089,8358988,Noa & Liron,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.4841632653208,13.328959051618,Entire home/apt,30,4,3,1,3
24714518,85256077,Julia,Tempelhof - Schöneberg,Tempelhof,52.4728424466605,13.3846656267323,Private room,29,2,13,1,11
24714613,12143828,Elena,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5170865980621,13.4634374829821,Entire home/apt,112,4,3,2,74
24720245,30155938,Strecker,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.50951297014,13.4500783541536,Private room,25,2,14,2,16
24721264,7976701,Julie,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5137490164125,13.4576637263357,Private room,70,2,4,1,0
24722489,103942367,Bruce,Mitte,Brunnenstr. Nord,52.5475901406883,13.393197128462,Private room,29,4,1,1,36
24724305,20528710,Florian,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4973561058311,13.4265963960638,Private room,30,4,4,2,0
24725352,186902057,Osam,Neukölln,Neuköllner Mitte/Zentrum,52.475417846979,13.4278373412807,Private room,20,1,37,1,35
24725945,12643175,Marisol,Pankow,Prenzlauer Berg Ost,52.5440592886097,13.4418042950229,Private room,50,2,9,1,79
24726747,1280215,Claudia,Tempelhof - Schöneberg,Schöneberg-Süd,52.4858396962278,13.3739471430034,Entire home/apt,75,3,3,1,29
24727304,105308428,Wolfgang,Charlottenburg-Wilm.,Neue Kantstraße,52.507733343418,13.2876487955211,Entire home/apt,80,2,8,1,34
24729873,53586404,Andreas,Mitte,Brunnenstr. Süd,52.5363457144071,13.4015178498117,Entire home/apt,60,4,4,2,0
24729883,147800012,Chotala,Tempelhof - Schöneberg,Mariendorf,52.45089096757,13.3792899900271,Private room,25,1,35,1,54
24730795,10588246,Jacob,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5178939220721,13.4651174104939,Entire home/apt,9,1,6,4,0
24731248,15602878,Alexandros,Reinickendorf,West 4,52.5715036593143,13.3119064398544,Private room,35,1,14,1,327
24731260,10017275,Gordon,Lichtenberg,Neu Lichtenberg,52.5053845680485,13.4753283976135,Entire home/apt,35,112,2,1,173
24731537,157245700,Iryna,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.5123412436995,13.3131519894876,Private room,100,3,7,1,65
24734977,186989444,Steffen Und Isa,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5099735930092,13.455850889209,Private room,45,2,26,1,19
24738547,2048760,Stefanie,Tempelhof - Schöneberg,Friedenau,52.4659350309884,13.34275753885,Entire home/apt,85,5,3,1,8
24739549,26836095,Janosch,Lichtenberg,Neu Lichtenberg,52.509636430404,13.5017139065932,Private room,25,1,1,1,0
24740450,187045688,Lisa,Neukölln,Reuterstraße,52.4927954507355,13.4247240313127,Private room,24,1,5,1,22
24741710,50976586,Patrick,Pankow,Prenzlauer Berg Nordwest,52.5477012635258,13.4104461532716,Private room,35,1,5,1,126
24741839,10588246,Jacob,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5198454655046,13.4650388793348,Private room,40,3,1,4,0
24742387,187058760,Wero,Mitte,Brunnenstr. Süd,52.531227245085,13.3897004368889,Private room,55,1,10,1,354
24743017,187062861,Jj,Neukölln,Neuköllner Mitte/Zentrum,52.482591736385,13.429556623952,Entire home/apt,83,60,10,1,91
24743024,3016982,Julia,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4935610254863,13.4178023466223,Entire home/apt,65,5,3,2,7
24743376,77519364,Karaki,Mitte,Alexanderplatz,52.5217337040103,13.4039463227336,Entire home/apt,48,3,20,1,247
24744088,1023628,Fee,Charlottenburg-Wilm.,Kurfürstendamm,52.5047248244838,13.3144098685343,Private room,25,1,15,1,98
24745525,38152008,Bella + Marco,Pankow,Helmholtzplatz,52.540114243419,13.4217183879118,Private room,58,2,10,1,28
24746106,45047587,Bernd,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5165636492707,13.4733205142445,Entire home/apt,220,3,19,1,131
24746292,187086650,Jerry,Mitte,Alexanderplatz,52.5233855457799,13.4114976984958,Private room,30,1,9,1,0
24746858,49368774,Katharina,Mitte,Alexanderplatz,52.5100836784865,13.4097762667603,Private room,20,1,18,1,10
24751919,27574383,Lucas,Mitte,Wedding Zentrum,52.5415352819525,13.3509963545923,Private room,30,4,24,2,0
24755176,187158536,Violanta & Alex,Reinickendorf,West 4,52.5704867912595,13.3113287266222,Private room,35,1,41,1,103
24755743,85257551,Jakob,Mitte,Wedding Zentrum,52.539023191311,13.3492405740957,Private room,35,20,0,1,167
24755772,187149206,Nick,Neukölln,Schillerpromenade,52.4677910337863,13.4247185408031,Private room,45,2,9,1,40
24761523,8681263,Melanie,Charlottenburg-Wilm.,Schloß Charlottenburg,52.5130811346458,13.2960698420119,Entire home/apt,50,3,0,1,0
24761792,16877157,Zahar,Pankow,Prenzlauer Berg Südwest,52.5372564772729,13.4143587806131,Entire home/apt,63,1,13,1,105
24763515,138204831,Beit,Tempelhof - Schöneberg,Schöneberg-Süd,52.4879597952649,13.3663547929185,Private room,40,1,8,6,316
24763712,14493087,Mathias,Neukölln,Rixdorf,52.4747907538649,13.4495833246861,Entire home/apt,40,4,1,1,0
24764185,2587389,Angela,Mitte,Wedding Zentrum,52.543453570658,13.3570686888903,Private room,35,2,12,1,15
24764270,187204877,Benjamin,Pankow,Pankow Süd,52.5544874622939,13.4207915322484,Entire home/apt,99,1,5,1,75
24764361,83307800,Alexander,Neukölln,Rixdorf,52.4808705538184,13.4477729583297,Entire home/apt,55,4,4,1,0
24764707,187237324,Waltraud,Treptow - Köpenick,Alt  Treptow,52.4902566300276,13.4408530111161,Private room,90,1,9,1,174
24765399,83543722,Cristina,Mitte,Wedding Zentrum,52.5508241140321,13.3555912914859,Entire home/apt,70,2,3,1,0
24765402,6624416,Paulina,Pankow,Prenzlauer Berg Nord,52.5497780795515,13.4221657454636,Private room,65,3,5,1,88
24766691,17301086,Anna,Neukölln,Neuköllner Mitte/Zentrum,52.4827059972317,13.4278287094429,Entire home/apt,69,7,2,1,0
24766834,185484412,Oktay,Mitte,Moabit West,52.5308647025488,13.3308155043045,Entire home/apt,35,3,0,1,0
24767666,160178706,Adasa,Charlottenburg-Wilm.,Schmargendorf,52.480998518753,13.2888548280671,Private room,25,2,17,1,335
24768529,187264790,Bianca,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.5190178060018,13.4505365806436,Entire home/apt,25,14,1,1,0
24769894,16096955,Thomas,Neukölln,Neuköllner Mitte/Zentrum,52.4778702409027,13.4368083253615,Entire home/apt,85,2,3,2,0
24770866,175070436,William,Mitte,Moabit West,52.5191243520939,13.334604645,Private room,40,7,8,3,365
24771750,75968237,Caro,Mitte,Wedding Zentrum,52.5487243027745,13.3631682139329,Entire home/apt,49,5,4,2,340
24772905,180682288,Constance And Cecilia,Lichtenberg,Alt-Lichtenberg,52.5123624360623,13.4955298451224,Private room,35,3,20,1,43
24774829,187315940,Florian,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5220224898382,13.4530845306661,Entire home/apt,40,14,0,1,17
24775152,19621552,Alexander,Pankow,Prenzlauer Berg Ost,52.5284084869461,13.449108014364,Entire home/apt,60,3,21,1,45
